Unnamed: 0	_id	pos_processed_news	news_table_id	id	arquivo_hash	news_link	news_site_date	news_site_title	news_site_authors	news_site_text	search_newspaper	title_len	arquivo_date	feminicidio	violencia_domestica	violencia_sexual	assedio_sexual	mulheres_assassinadas	search_keywords	title_countains_keyword	feminicidio_case	country	region	lat	lon
10334	6066f3367542fb0dd7f9da06	6066efdd602993808cbd31a0	6065b0d8c6f11f34e1f4a945	IAH-20160712221443-00272-p84.arquivo.pt	80a97b67fecdc8c7b61f015dea6397de	https://arquivo.pt/noFrame/replay/20160713012449/http://www.jn.pt/justica/interior/amp/12-anos-de-prisao-para-jovem-que-matou-ex-namorada-em-braga-5280954.html		12 anos de prisão para jovem que matou ex-namorada em Braga	[]	"12 anos de prisão para jovem que matou ex-namorada em Braga  O Supremo Tribunal de Justiça confirmou a pena de 12 anos e 3 meses de prisão aplicada a um jovem acusado de matar a ex-namorada em Braga, em outubro de 2013, e de esconder o corpo num forno.  A informação foi hoje divulgada pela Procuradoria-Geral Distrital do Porto, no seu site, numa nota em que dá conta de que o arguido foi condenado pelos crimes de homicídio qualificado e de profanação de cadáver.  No Tribunal de Braga, o arguido tinha sido condenado a 21 anos de prisão, mas a defesa recorreu para a Relação de Guimarães, que baixou a pena para 12 anos e 3 meses, considerando que o arguido, que na altura dos factos tinha 20 anos de idade, deveria beneficiar do regime especial para jovens.  Defesa e Ministério Público voltaram a recorrer, desta vez para o Supremo, que manteve a decisão da Relação.  Em causa está o homicídio de uma jovem brasileira, ocorrido a 11 de outubro de 2013, em Braga, e cujo corpo só foi encontrado três meses depois, atado de pés e mãos e escondido num forno de uma antiga serração em Santa Lucrécia de Algeriz, naquele concelho, a 800 metros da casa do arguido.  O arguido foi namorado da vítima e, segundo o tribunal, terá agido por não se conformar com o facto de ela ter posto termo ao namoro entre ambos e ter encetado um outro relacionamento amoroso.  A Procuradoria refere que o arguido ""conduziu a vítima ao engano"", levando-a até uma antiga serração, onde, ""usando uma arma de gás, disparou três esferas de chumbo na direção"" da ex-namorada, atingindo-a duas vezes na cabeça e uma na mão.  ""De seguida, como a vítima, apesar de atordoada, pretendesse fugir, manietou-a, atando-lhe pés e mãos com pedaços de cablagem, posto o que lhe envolveu um outro cabo de cablagem em volta do pescoço, com laço apertado com nó fixo e firme, matando-a por estrangulamento"", acrescenta.  Agindo depois com o propósito de ocultar o cadáver, o arguido colocou-o num forno existente na fábrica e ""tentou atear-lhe fogo"", queimando cartão e tubos em material sintético por baixo do local onde o depositara.  A Relação, quando baixou a pena, considerou que o arguido tem ""muitas circunstâncias a seu favor"", entre as quais não ter antecedentes criminais e fazer parte de uma família ""bem estruturada e referenciada como exemplar"".  Valorizou ainda os factos de o arguido ter sido um aluno ""empenhado e motivado"" e um trabalhador ""respeitado, educado, humilde e controlado"".  ""Há a esperança fundada de que a atenuação especial da pena trará vantagens para a reinserção social do arguido"", refere o acórdão dos juízes desembargadores."	jornal_noticias	12	2016-07-13 01:24:49	False	False	False	False	True	True	True	1	Portugal	Área Metropolitana do Porto	41.08414571666667	-8.536815933333333
6723	6066f3367542fb0dd7f9c199	6066efdd602993808cbd1933	6065b833c6f11f34e1f4adaf	IAH-20180408115147-01072-p84.arquivo.pt	ce4c5fed8b2dd9266fab2184f3972206	https://arquivo.pt/noFrame/replay/20180408125820/https://www.dn.pt/portugal/interior/pena-de-13-anos-de-prisao-para-homem-acusado-de-matar-a-mulher-em-ponte-de-lima-9239554.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+DN-Portugal+%28DN+-+Portugal%29	2018-04-06 19:29:00	"13 anos de prisão para homem que matou a mulher por ""não ter feito o almoço"""	['Global Media Group', 'Global Imagens']	"Pub  O arguido terá asfixiado até à morte a sua esposa por esta ""não ter feito o almoço"" para o marido e para o filho. O Ministério Público disse que este ""agiu de forma insensível, com total indiferença pela vida humana""  O tribunal de Viana do Castelo condenou, esta sexta-feira, a 13 anos de prisão, por homicídio qualificado, um homem acusado de asfixiar a mulher até à morte, mas a defesa informou que vai recorrer, por considerar a pena excessiva.  Na leitura do acórdão, o juiz que presidiu ao coletivo que julgou este caso justificou a qualificação do homicídio pela ""relação afetiva"" que unia o casal há 29 anos e pelo facto de o arguido ""se ter aproveitado da mulher estar prostrada no sofá"" para cometer o crime, após o qual ""se ausentou, indiferente ao seu destino"".  O juiz explicou que o crime de homicídio qualificado tem uma moldura penal que varia entre os 12 e os 25 anos, referindo que, na pena aplicada, o tribunal ""levou em conta os problemas de alcoolismo da mulher, dados como provados em sede de julgamento, que vinham afetando a relação do casal e o estado mental da vítima"".  O magistrado adiantou que a ""confissão parcial"" do arguido, durante o julgamento, permitiu ao tribunal ""dar como provados e não provados"" os factos mais relevantes que constavam da acusação do Ministério Público (MP) que havia pedido uma condenação de 16 anos de prisão.  No final da sessão, em declarações aos jornalistas, o advogado de defesa, Pedro Saraiva, disse que estava à espera que o crime fosse desqualificado para uma molura penal de homicídio privilegiado.  ""Embora não estando totalmente insatisfeito vou, mesmo assim, recorrer por entender que, dada a prova produzida em julgamento, o homicídio privilegiado cabe perfeitamente nos factos de que o arguido está acusado. O facto de a vítima ser familiar do arguido não justifica, por si só, a classificação como crime de homicídio qualificado"", sustentou o causídico.  ""Pela hora de almoço, o arguido e a vítima iniciaram uma discussão, motivada pelo facto de aquela não ter feito o almoço para o arguido e para o filho e pela circunstância de o arguido ter trazido para a casa de ambos uma refeição composta por sobras da sua mãe"" Facebook  Twitter  Os factos remontam a julho de 2017 e o arguido, de 52 anos, chegou à barra do tribunal acusado de crime de homicídio qualificado da mulher, na altura com 50 anos.  Segundo a acusação do Ministério Público (MP), a que agência Lusa teve acesso, o arguido ""agiu de forma insensível, com total indiferença pela vida humana e pela relação que mantinha com a ofendida, sua mulher"".  ""Pela hora de almoço, o arguido e a vítima iniciaram uma discussão, motivada pelo facto de aquela não ter feito o almoço para o arguido e para o filho e pela circunstância de o arguido ter trazido para a casa de ambos uma refeição composta por sobras da sua mãe"", lê-se.  Horas depois, ""ao aperceber-se que a ofendida se encontrava sob efeito de álcool e que dormia, de barriga para cima, o arguido levantou-se do sofá, empunhou a almofada e colocou-a por cima da cara da vítima fazendo pressão até sentir que o corpo dela tinha ficado imóvel"", lê-se no documento."	diario_noticias	16	2018-04-08 12:58:20	False	False	False	False	True	True	True	1	Portugal	Alto Minho	41.8803257	-8.523255293554344
7118	6066f3367542fb0dd7f9c462	6066efdd602993808cbd1bfc	60657932c6f11f34e1f47fa2	IAH-20180126075816-01054-p84.arquivo.pt	7eeadab4e2d6ce04c34ae70f1a0bc479	https://arquivo.pt/noFrame/replay/20180126090556/https://www.cmjornal.pt/multimedia/videos//detalhe/15-anos-de-prisao-para-homem-que-matou-mulher-em-esmoriz		15 anos de prisão para homem que matou mulher em Esmoriz	[]	Copyright © 2018. Todos os direitos reservados. É expressamente proíbida a reprodução na totalidade ou em parte, em qualquer tipo de suporte, sem prévia permissão por escrito da Cofina Media S.A. - Grupo Cofina. Consulte as condições legais de utilização.	correio_manha	11	2018-01-26 09:05:56	False	False	False	False	True	True	True	1	unknown	unknown	999.0	999.0
15602	6066f3367542fb0dd7f9ffdd	6066efdd602993808cbd5777	606495adc6f11f34e1f3de55	IAH-20111219184444-00031-p12.arquivo.pt	cd9e946d1ada723686677fcba8838f20	https://arquivo.pt/noFrame/replay/20111219212928/http://www.dn.pt/inicio/globo/interior.aspx?content_id=2182334&seccao=CPLP		16 idosas assassinadas este ano acusadas de feitiçaria	[]	"A Acção para o Desenvolvimento Comunitário (ASADEC) organizou uma marcha contra a violência, com o objectivo de consciencializar a sociedade para abandonar esta atitude, segundo o jornal ""Diário de Moçambique"".  Geralmente, quando um jovem não alcança sucesso na sua vida, as idosas da família são consideradas culpadas pela situação e acusadas de o terem amaldiçoado.  ""Estas situações estão a ser frequentes na nossa sociedade. Será que ser idosa é motivo para ser considerada feiticeira e condenada à morte?"", referiu uma idosa, citada pela jornal.  No primeiro semestre de 2011, a Direção Provincial da Mulher e Acção Social da província de Sofala prestou assistência a 1.580 pessoas vítimas de violência, incluindo idosas acusadas de feitiçaria.  O diretor do Turismo em Sofala apelou a todos a respeitarem os direitos humanos e as regras de boa convivência."	diario_noticias	8	2011-12-19 21:29:28	False	True	False	False	True	True	True	1	unknown	unknown	999.0	999.0
16015	6066f3367542fb0dd7fa026d	6066efdd602993808cbd5a07	6065769ac6f11f34e1f47e0c	IAH-20110625150147-00009-p12.arquivo.pt	2bf4b59a6963324bd989acad94dfea4a	https://arquivo.pt/noFrame/replay/20110625184211/http://www.dn.pt/inicio/portugal/interior.aspx?content_id=1888014&seccao=Sul		17 anos de prisão para homem que matou mulher a tiro	[]	"A informação foi avançada hoje pela Procuradoria-Geral Distrital de Lisboa, que refere no seu portal na Internet que o crime, que aconteceu à noite, seguiu-se a episódios de ""agressões físicas"" e outros actos ""constrangedores da liberdade e tranquilidade"" da vítima.  De acordo com descrições publicadas nos jornais pela altura do incidente, o casal estaria separado há cerca de dois meses e o crime terá ocorrido depois de uma discussão entre ambos nas traseiras do restaurante onde a mulher trabalhava, na Costa da Caparica."	diario_noticias	11	2011-06-25 18:42:11	False	False	False	False	True	True	True	1	Portugal	Setúbal Peninsula	38.6445165	-9.2336068
11857	6066f3367542fb0dd7f9e4e8	6066efdd602993808cbd3c82	60658316c6f11f34e1f48bff	IAH-20151219222734-00255-p84.arquivo.pt	46465eab91975afd7cd0c0b9ce0d8112	https://arquivo.pt/noFrame/replay/20151220002618/http://www.jn.pt/PaginaInicial/Justica/Interior.aspx?content_id=4944228	2015-12-18 16:49:00	18 anos de cadeia para homem que matou mulher com 19 facadas	['Global Media Group']	"O crime aconteceu a 8 de novembro de 2014, em Fânzeres, Gondomar, distrito do Porto, depois de uma discussão entre os dois por a mulher lhe ter pedido dez euros para fazer compras.  Nesse dia, a vítima mortal, de 39 anos, estava a adormecer o filho mais novo, quando o homicida chegou a casa alcoolizado e, depois de uma discussão, ele esfaqueou-a até à morte, apesar de o filho mais velho, à data com 17 anos, o ter agarrado para tentar impedir o crime.  ""Nada justifica tirar a vida a alguém"", frisou a magistrada.  Durante o julgamento, o homicida confessou o crime, mostrando-se arrependido, dizendo que a mulher não merecia isso e que a amava.  ""O tribunal sabe que está arrependido e que irá viver o resto da sua vida com o sentimento de culpa"", disse a juíza."	jornal_noticias	12	2015-12-20 00:26:18	False	False	False	False	True	True	True	1	Portugal	Área Metropolitana do Porto	41.144635550000004	-8.57170765
10989	6066f3367542fb0dd7f9dfe2	6066efdd602993808cbd377c	6065f217c6f11f34e1f4cc2f	IAH-20160510234148-00323-p84.arquivo.pt	5808c65634abb798b2342ca51283af65	https://arquivo.pt/noFrame/replay/20160511031030/http://www.dn.pt/portugal/interior/19-anos-de-prisao-para-homem-que-matou-a-sogra-4013061.html	2014-07-07 16:49:00	19 anos de prisão para homem que matou a sogra	['Global Media Group']	"Pub  O tribunal de Mirandela condenou esta segunda-feira a 19 anos de prisão um homem acusado de ter matado a sogra, professora aposentada, e absolveu a filha da vítima e uma amiga do casal, também arguidas no processo.  Agostinho de Jesus Pinto de Sousa, o juiz que leu a sentença disse que ""embora o tribunal esteja convencido de que a filha da vítima e amiga também participaram no crime, não existem provas que as possam condenar"".  O tribunal compreendeu que foi o homem, de 68 anos, que decidiu matar a sogra e ""engendrou o plano para lhe tirar a vida"", pelo que foi condenado a 19 anos de prisão, pelos crimes de homicídio qualificado, de profanação de cadáver e a detenção de arma proibida relativo ao produto tóxico que terá sido usado para matar a vítima.  Maria Madalena, com 72 anos, desapareceu a 13 de novembro de 2010 de Mirandela (Bragança) onde morava, e o corpo foi encontrado por pescadores, quase quinze dias depois, a boiar na barragem de Bagaúste, no rio Douro, Vila Real.  A filha, o genro e uma amiga do casal foram constituídos arguidos quase três anos depois do crime e acusados de terem raptado a vítima, de a ""asfixiarem ou intoxicarem"" e de se terem desfeito do corpo atirando-o ao rio Douro, com uma pedra de 30 quilogramas.  Os arguidos esperaram em liberdade pelo desenrolar do processo mediante o pagamento de uma caução no valor de 275 mil euros.  O homem que esta segunda-feira foi condenado vai continuar a aguardar em liberdade, a não ser que o Ministério Público (MP) requeira a alteração.  Várias pessoas que assistiram à leitura do acórdão, nomeadamente da aldeia de onde era natural a vítima, reagiram com insultos aos arguidos, já fora da sala de audiências."	diario_noticias	10	2016-05-11 03:10:30	False	False	False	False	True	True	True	1	Portugal	Terras de Trás-os-Montes	41.495892266666665	-7.042753586844356
13481	6066f3367542fb0dd7f9f14e	6066efdd602993808cbd48e8	6065c2fdc6f11f34e1f4b489	IAH-20140807003111-00119-p14.arquivo.pt	46684f9b5ac0b7cb68f7981b731473ad	https://arquivo.pt/noFrame/replay/20140807004023/http://www.sol.pt/noticia/110691		19 anos de prisão para homem que matou companheira	[]	Desporto Os cinco possíveis adversários do FC Porto na Liga dos Campeões	sol2	9	2014-08-07 00:40:23	False	False	False	False	True	True	True	1	unknown	unknown	999.0	999.0
11137	6066f3367542fb0dd7f9e0ca	6066efdd602993808cbd3864	6065afcbc6f11f34e1f4a7eb	IAH-20160415033155-00470-p84.arquivo.pt	1181a66228d4f75c57ec315a8ff48c92	https://arquivo.pt/noFrame/replay/20160415043021/http://www.sol.pt/noticia/399608		21 anos de prisão para jovem que matou ex-namorada em Braga	['Jornal Sol']	"Sociedade  A vítima, uma jovem de 20 anos, esteve dada como desaparecida desde 11 de outubro de 2013 até 11 de janeiro de 2014  O Tribunal Judicial de Braga condenou hoje a 21 anos de prisão um jovem acusado de matar a ex-namorada e esconder o cadáver num forno, em outubro de 2013, numa freguesia daquela cidade.  ""Apenas há provas circunstanciais poderosíssimas, muito fortes, mas não há a prova"", defendeu o advogado de defesa  Aquela pena já tinha sido aplicada em outubro de 2014, mas a defesa do arguido recorreu para a Relação, que mandou repetir parcialmente o julgamento na primeira instância. A ordem de repetição decorreu do facto de o Tribunal de Braga ter dado como provados factos que não constavam da acusação, sem deles dar prévio conhecimento à defesa.  Em causa estava, fundamentalmente, o facto de no acórdão constar que o arguido, após matar a vítima, tentou incendiar o cadáver. No novo acórdão hoje proferido, o tribunal mantém que houve uma tentativa de incineração do corpo no local.  Aliás, o novo acórdão confirma integralmente todos os factos dados como provados e não provados no anterior.  O advogado de defesa, Artur Marques, já adiantou que vai recorrer novamente da decisão, por considerar que, se não fosse a alegada confissão que o arguido terá feito a um amigo, não existiria qualquer prova irrefutável sobre a autoria do crime.  ""Apenas há provas circunstanciais poderosíssimas, muito fortes, mas não há a prova"", defendeu.  Artur Marques acrescentou que, se o tribunal valorizar aquela alegada confissão, o arguido deverá ser condenado por homicídio simples, por considerar que ""não há nenhuma prova que permita qualificar o crime"".  A vítima, uma jovem de 20 anos, esteve dada como desaparecida desde 11 de outubro de 2013 até 11 de janeiro de 2014, data em que o corpo foi encontrado acidentalmente por um grupo de jovens que praticava paintball.  Atado de pés e mãos, o corpo estava no forno de uma antiga serração em Santa Lucrécia de Algeriz, em Braga, a 800 metros da casa do arguido.  Em tribunal, o arguido negou a prática do crime, assumindo apenas que o namoro entre ambos tinha acabado no verão desse ano e que no dia dos factos esteve com a ex-namorada em Braga, alegadamente para lhe dar um telemóvel, em substituição de um outro que lhe terá partido durante uma discussão.  Disse ainda que depois do encontro, que ocorreu ao início da tarde, foi para casa dormir.  No entanto, e segundo o tribunal, o arguido terá levado a ex-namorada para uma antiga serração, onde terá tentado matá-la a tiro, efetuando três disparos com uma arma de gás.  Como a ex-namorada não morreu com os disparos, o arguido atou-a de pés e mãos, asfixiou-a com um cabo de borracha, embrulhou-a num lençol e escondeu o corpo dentro de um forno, onde lhe terá tentado atear fogo.  O arguido, de 21 anos, foi condenado pelos crimes de homicídio qualificado e profanação de cadáver.  O tribunal deu como provado que o arguido agiu com premeditação, ""arquitetando um plano"" para matar a ex-namorada, ""inconformado"" com o facto de ela ter posto termo ao namoro entre ambos e ter encetado um outro relacionamento amoroso.  Segundo o coletivo de juízes, o arguido agiu com dolo direto e ilicitude ""elevadíssima"", tendo ainda revelado ""uma frieza e uma calma arrepiantes"" na forma como consumou o crime.  Os juízes destacaram ainda o facto de não ter manifestado qualquer arrependimento nem qualquer juízo de autocensura, o que consideram ser revelador de ""uma personalidade desequilibrada"".  Por isso, e apesar de o arguido não ter antecedentes criminais, o tribunal entendeu não lhe aplicar o regime penal especial para jovens.  Lusa/SOL"	sol2	12	2016-04-15 04:30:21	False	False	False	False	True	True	True	1	Portugal	Cávado	41.56131455	-8.414122725
7588	6066f3367542fb0dd7f9c71b	6066efdd602993808cbd1eb5	6065abd2c6f11f34e1f4a594	IAH-20171122045853-00830-p84.arquivo.pt	96ee9d402007222d4af01d8bc32dc0e8	https://arquivo.pt/noFrame/replay/20171122074008/https://www.dn.pt/sociedade/interior/homem-que-matou-ex-namorada-gravida-em-sintra-condenado-a-21-anos-e-meio-de-prisao-8771337.html	2017-09-14 18:45:00	21 anos e meio de prisão para homem que matou ex-namorada grávida	['Global Media Group', 'Arquivo Global Imagens']	"Pub  O arguido esquartejou o cadáver, atirando parte ao rio Tejo e enterrando outra parte num pinhal, em Salvaterra de Magos  Um homem acusado de matar uma antiga namorada que estava grávida, em Sintra, e de desmembrar o corpo, que depois enterrou em Salvaterra de Magos, foi condenado a uma pena de 21 anos e meio de prisão.  Segundo o acórdão, a que a agência Lusa teve hoje acesso, o arguido foi condenado a 20 anos e seis meses de prisão pelo homicídio e a dois anos por profanação de cadáver, tendo o coletivo de juízes aplicado, em cúmulo jurídico, a pena única de 21 anos e seis meses de prisão.  O tribunal deu como provado que Guilherme Grosso, agora com 30 anos, matou em 06 de janeiro de 2016 a ex-namorada, de 32 anos, por esta se recusar a abortar de uma gravidez resultante do relacionamento mantido entre julho e setembro de 2015.  O melhor do Diário de Notícias no seu email Fechar Agora pode subscrever gratuitamente as nossas newsletters e receber o melhor da atualidade com a qualidade Diário de Notícias. Subscrever  O arguido insistiu ""reiteradamente"" para que a vítima interrompesse a gravidez, tomando comprimidos, mas perante a recusa acabou por matá-la em Monte Abraão, concelho de Sintra, ""por forma concreta não completamente apurada"", refere o acórdão.  A vítima, à data, encontrava-se grávida de 21 a 24 semanas, mas o tribunal absolveu o arguido do crime de aborto, sustentando que este ""não a fez abortar, matou-a"".  Após o homicídio, conta o acórdão, ""o arguido esquartejou o cadáver, para o ocultar, separando a cabeça, mãos e pés, que lançou ao rio Tejo, e não mais foram recuperados, e separou os membros do tronco, tendo desarticulado os quatro membros e transportado estas nove partes para um pinhal, onde as enterrou"", em Salvaterra de Magos, distrito de Santarém.  O coletivo de juízes salienta que a atuação do arguido revela ""especial censurabilidade e perversidade"", acrescentando que a morte em tais circunstâncias ""é demonstrativa de motivos e sentimentos absolutamente rejeitados pela sociedade"".  O arguido atuou ""com 'frieza de ânimo'"" e ""persistência da intenção de matar por mais de 24 horas"", revelando premeditação no homicídio da ex-namorada.  Contactado pela Lusa, Nuno Filipe José, advogado do arguido, adiantou que vai apresentar recurso para o Tribunal da Relação de Lisboa ""onde impugnará"" a matéria de facto e de direito.  ""O enfoque serão as nulidades suscitadas, nomeadamente, a nulidade da acusação, os recursos interlocutórios interpostos, e a nulidade da alteração dos factos e da qualificação jurídica, pois o acórdão ignorou a produção de defesa superveniente, o que gera a nulidade, não tendo o acórdão, sequer vertido uma palavra sobre a defesa"", sustenta o advogado.  O arguido, estafeta de profissão, encontra-se em prisão preventiva no Estabelecimento Prisional de Caxias.  A leitura do acórdão esteve agendada para o final de junho, no Tribunal de Lisboa Oeste, em Sintra, mas a alteração da qualificação do crime de homicídio imputado na acusação levou ao adiamento da decisão, proferida na terça-feira."	diario_noticias	13	2017-11-22 07:40:08	False	False	False	False	True	True	True	1	Portugal	Grande Lisboa	38.974003971428566	-9.017452462462767
